,plot_id,lat,lon,invyr,TPA
52430,9_6211,44.611792,-92.209478,2015.0,29.225638203156617
32495,5_5709,45.497409999999995,-68.42309,2010.0,744.2593872925942
64404,6_3880,46.8211,-68.83681,2006.0,117.80427033589639
49023,9_5739,43.843819,-89.08205600000001,2015.0,210.14144637798466
98805,8_7258,43.447665,-73.541462,2008.0,286.7534075273168
95058,1_1796,33.707507,-83.509241,2016.0,19.48375880210441
37512,5_3052,34.39095,-79.43092800000001,2010.0,558.3321872386348
136521,2_2105,39.129628000000004,-86.906924,2012.0,106.94999514366654
46226,1_2966,36.506005,-93.875383,2017.0,94.77264589235128
40704,5_7809,46.088289,-89.333835,2005.0,314.4452934034804
114293,7_8634,32.641246,-81.23240200000001,2017.0,392.58206237278966
95772,0_652,46.133221999999996,-85.096726,2015.0,1162.7978494536628
46907,1_465,31.471311,-87.290918,2006.0,305.81580979360587
14767,5_6718,34.228168,-84.696129,2015.0,385.0564040662084
107338,6_3436,34.640395,-82.236205,2016.0,450.43666845083317
31056,0_1501,43.291967,-88.256827,2010.0,236.72093646297043
67089,3_4421,37.002101,-91.540674,2013.0,279.44699797652765
98102,1_2764,47.592713,-93.382024,2016.0,1267.681938209074
109426,4_4411,36.578706,-92.409474,2014.0,48.709397005261025
131958,7_9384,36.623995,-84.311784,2012.0,136.17563334682316
62456,6_3365,32.980746999999994,-80.79918,2011.0,353.4128110076892
108646,9_10700,43.257906,-75.492494,2009.0,141.25725131525687
50777,6_8357,47.091009,-95.300393,2011.0,366.88213302316325
69645,6_5025,32.719475,-82.676498,2016.0,116.01079212313905
130655,6_9269,45.275064,-89.793824,2006.0,145.91751274787535
59950,7_7130,35.634169,-93.481729,2012.0,121.56281424524487
46859,4_4219,36.505849,-91.067571,2015.0,326.62264265479564
76890,1_1442,46.392669,-86.185505,2017.0,181.1264864427357
20041,11_7946,30.510227,-83.237961,2016.0,449.29785269121817
53708,10_8658,42.166179,-77.524407,2010.0,184.5338999055713
5174,7_6548,45.747588,-92.869401,2012.0,263.51110481586403
118403,2_3268,47.018358,-94.479262,2007.0,461.26452367462576
115773,10_10075,30.564515999999998,-83.25484399999999,2010.0,155.86982974498514
108498,9_11222,31.734945,-84.215108,2009.0,12.177349251315256
9404,6_8925,43.066544,-90.108589,2006.0,371.5734957507082
131008,2_1812,45.278929999999995,-84.545914,2002.0,429.60341562120607
28067,0_1864,47.881578000000005,-89.916898,2000.0,209.02905058680693
69962,3_2670,44.615137,-84.330624,2003.0,291.6243472278429
71620,4_2420,30.791653999999998,-84.40426500000001,2014.0,121.56281424524487
42857,5_3596,38.365984000000005,-79.27803,2009.0,57.19892108157967
37151,0_508,46.605229,-85.055458,2000.0,325.29956859571024
13232,7_4374,38.685721,-78.53943199999999,2016.0,57.12820234722784
42369,3_2100,35.185148,-82.565263,2003.0,368.02563010926747
92832,2_3489,47.970633,-92.486742,2012.0,518.1820477539459
111360,4_2673,45.07786,-68.43251,2004.0,772.1619514366655
124409,7_4976,44.19343,-84.551567,2012.0,302.2679441521651
17473,11_7615,34.977019,-80.110179,2011.0,160.31965358154594
85444,9_8817,39.645185,-83.98451999999999,2014.0,229.99600377714825
79935,9_11787,38.521364,-85.139725,2014.0,98.34029432641017
70799,3_2650,46.914326,-89.130112,2003.0,218.77092998785912
99067,8_7413,42.514576,-75.652771,2008.0,145.20095348879187
21006,0_2043,47.633065,-94.66471700000001,2000.0,43.0419234690173
24294,0_2480,37.600114000000005,-91.92444499999999,2005.0,426.26934346402874
29893,0_2242,47.210479,-95.832797,2000.0,757.3384540671791
35239,9_12120,37.518708000000004,-81.967053,2009.0,92.54785430999597
65602,4_4529,38.184562,-90.546313,2014.0,202.8350368271955
48576,10_10440,34.784865,-78.51965799999999,2016.0,156.77178794010524
63588,3_2787,38.819944,-85.108361,2003.0,84.4879181393019
123075,7_5457,36.801352,-93.560199,2012.0,209.02905058680693
24493,9_7003,47.106749,-95.038025,2009.0,94.71484003689595
50816,10_10577,32.315072,-89.253162,2010.0,24.35469850263051
11968,5_6663,32.535984,-82.705938,2010.0,256.8970215075575
121056,6_4801,40.56626,-77.89451,2006.0,99.46237641414902
119925,8_5300,38.657651,-85.95250899999999,2013.0,299.83247430190204
132109,7_9358,37.075846000000006,-83.01739,2007.0,86.35384055038448
117722,2_3191,48.146995000000004,-94.071285,2012.0,296.28460866046134
71385,3_3042,31.677235999999997,-82.514664,2013.0,79.04743099959532
12831,5_7718,38.006384999999995,-88.65449,2010.0,92.33717604208822
48418,7_3654,45.07608,-68.69478000000001,2017.0,1360.5512683124236
45141,1_2026,45.586779,-91.331703,2011.0,162.75512343180898
100738,3_1290,34.477835999999996,-82.710538,2003.0,52.21237254510538
11260,5_7227,45.187459000000004,-89.411393,2005.0,144.59443868878998
38802,5_8606,46.795525,-87.692047,2016.0,613.5361705112639
120836,8_7209,40.916066,-72.94723,2008.0,189.54529178470256
108116,4_4098,41.749838000000004,-95.789063,2009.0,4.870939700526103
41302,5_7958,39.115464,-90.950715,2015.0,38.96751760420882
22193,0_2066,46.901268,-92.099811,2000.0,358.2837507082153
10124,6_8867,46.002132,-88.60309699999999,2006.0,121.56281424524487
57489,2_1722,37.941942,-76.945178,2009.0,386.18631485228656
140584,2_2626,43.422304,-90.555022,2012.0,229.62520518008904
2082,6_9204,43.976964,-90.78869,2011.0,256.20469526507486
100014,11_7158,44.499082,-72.254615,2016.0,172.4970028328612
18274,11_8008,30.128790999999996,-82.483712,2011.0,340.1830529073209
143980,2_3326,47.137412,-95.854219,2007.0,34.933240661949974
51278,7_3667,45.76873,-68.70291,2012.0,1406.6145171995138
17497,5_7782,44.897524,-91.77176,2010.0,59.934470794550116
38548,6_4963,32.697817,-83.770666,2006.0,66.65215791633966
48716,9_9457,41.1584,-74.84368,2015.0,238.04401052205586
71158,3_2680,45.151153,-84.574989,2008.0,149.6760566572237
95063,1_1737,32.781240999999994,-82.867762,2011.0,882.4491339538652
31881,5_5660,44.35167,-68.59968,2010.0,364.15447201661544
9643,4_2003,35.253198,-77.461772,2004.0,34.096577903682714
60903,11_7089,40.808015999999995,-80.53224399999999,2011.0,239.1564063132335
120448,2_3309,47.676952,-90.681917,2002.0,384.86324079320116
43540,5_5335,41.82464,-79.11361,2010.0,77.93503520841764
127988,6_9116,45.798089000000004,-91.536822,2011.0,277.01152812626464
100522,11_6320,45.370328,-92.42104300000001,2016.0,679.8247753945772
95228,12_3252,35.204419,-84.210465,2017.0,304.6688139638221
56504,0_867,41.715446,-86.353412,2010.0,240.6708491713856
8472,6_8603,36.648778,-91.06489300000001,2017.0,250.96295696748953
111894,4_4021,45.626157,-92.054973,2014.0,194.20555321732093
99717,2_1296,33.820881,-79.341013,2012.0,405.45939538648327
101355,11_6849,44.924904,-73.700918,2016.0,331.49358235532173
98448,2_1257,33.640668,-81.420665,2007.0,486.9422962363416
78596,4_1151,33.884781,-80.290462,2014.0,292.73674301902065
6785,0_1357,45.471920000000004,-89.801125,2010.0,68.19315580736543
28584,0_1747,46.825234,-95.057333,2005.0,23.72886659536811
107771,3_2473,46.058557,-86.620243,2013.0,896.1602355321733
94542,1_1652,30.681466999999998,-83.071188,2006.0,41.40298745447188
22933,10_7980,41.884256,-69.984335,2010.0,79.04743099959532
132991,1_270,36.378853,-84.92612,2011.0,116.26207086838158
36083,1_995,30.416320000000002,-87.742271,2001.0,382.84912747875336
45317,0_2581,38.023545,-91.141275,2016.0,110.06490555294593
28936,8_4885,40.031364,-90.625688,2013.0,74.17649129906921
121224,6_4428,41.051829999999995,-78.78031,2006.0,72.35125477026747
37691,0_2672,36.851168,-93.196558,2010.0,432.24956373937687
14578,7_4584,37.94457,-77.55712700000001,2016.0,467.6692157021448
39616,6_4237,32.254859,-82.023864,2006.0,571.6922044631392
31877,1_2268,45.778994,-89.313701,2011.0,172.4970028328612
140681,2_2725,46.267074,-90.861362,2012.0,599.6649486038043
78786,9_10262,41.220329,-73.600157,2014.0,223.5014175097801
139045,1_2129,45.363848,-89.503046,2001.0,724.7756284904898
101910,0_1904,44.433199,-92.90626,2010.0,127.54614973694859
50127,6_8294,45.589324,-94.396946,2011.0,9.741879401052206
105056,8_6380,41.046894,-81.83774100000001,2013.0,162.0837523269931
68252,9_7903,33.269087,-93.282,2009.0,162.75512343180898
45577,5_2915,33.655236,-79.95834,2010.0,278.4244964251989
108936,9_11376,32.582667,-83.464878,2014.0,427.3786240388507
43438,5_7325,43.816871,-90.415712,2010.0,91.22478025091058
58321,7_7247,33.404804,-92.915306,2007.0,222.3187956292999
86555,9_8201,33.404456,-92.977414,2009.0,248.8982857142857
35987,5_3428,38.018619,-76.998503,2005.0,89.16010899770671
95560,1_1729,31.800984999999997,-82.667433,2006.0,135.9649550789154
71043,5_8624,46.070602,-84.223,2015.0,285.64101173613915
87930,4_2317,32.635218,-83.2544,2004.0,150.57777418049372
62211,3_2848,34.580356,-84.488434,2003.0,349.65426709834077
12235,7_4377,36.635883,-80.581299,2007.0,189.54529178470256
129914,7_9643,37.557573,-82.741218,2007.0,114.25640469445571
90492,10_8259,44.900897,-71.485752,2010.0,182.6115406922649
108421,4_3964,42.596841999999995,-89.122434,2004.0,235.60854067179278
137831,2_2866,43.416528,-88.264714,2007.0,301.22566214893294
131402,5_4792,35.707755,-79.472369,2005.0,690.6790505868071
97643,2_1213,33.109047,-80.870062,2012.0,330.38118656414406
1725,7_6495,47.415384,-91.118086,2012.0,80.15982679077297
134035,2_72,35.132831,-89.318025,2002.0,740.5008433832459
20148,11_7942,29.823573,-83.49885,2011.0,308.4619579117766
3488,1_878,32.080597,-85.91712199999999,2001.0,180.91580817482802
102026,9_7522,30.613571000000004,-84.277355,2014.0,126.43375394577097
57439,7_6341,47.708604,-91.72869200000001,2007.0,155.44871388101984
101294,11_7651,32.173333,-82.792596,2011.0,55.20398327262915
94211,2_4221,46.427787,-93.272258,2002.0,182.02820396600566
62939,5_8165,43.983314,-91.60183599999999,2010.0,255.97434884662079
28382,10_11004,34.150044,-92.608051,2015.0,366.91323431808974
35003,5_5048,40.802009999999996,-77.27882,2010.0,209.23972885471457
21100,9_6191,44.477515000000004,-88.975535,2009.0,348.9632278429783
85547,10_8730,42.535665,-73.940983,2010.0,83.91837070012143
114794,8_7670,43.936265,-74.897837,2013.0,280.5593937677054
84745,8_9477,35.301379,-92.19264799999999,2008.0,312.220501821125
40462,4_3882,44.181329999999996,-91.58445,2009.0,305.91331858442766
83958,3_3680,46.048543,-95.290768,2003.0,170.5516247914553
